x Tfem Texact
0.3685 0.01473180613 0.01473180809
0.369 0.01477610714 0.0147761091
0.3695 0.01482049372 0.01482049566
0.37 0.01486496591 0.01486496784
0.3705 0.01490952377 0.0149095257
0.371 0.01495416737 0.01495416929
0.3715 0.01499889676 0.01499889867
0.372 0.015043712 0.0150437139
0.3725 0.01508861315 0.01508861503
0.373 0.01513360026 0.01513360213
0.3735 0.01517867339 0.01517867525
0.374 0.0152238326 0.01522383445
0.3745 0.01526907795 0.01526907979
0.375 0.01531440949 0.01531441132
0.3755 0.01535982727 0.01535982909
0.376 0.01540533136 0.01540533317
0.3765 0.01545092182 0.01545092361
0.377 0.01549659868 0.01549660047
0.3775 0.01554236202 0.0155423638
0.378 0.01558821189 0.01558821365
0.3785 0.01563414833 0.01563415009
0.379 0.01568017142 0.01568017316
0.3795 0.01572628119 0.01572628292
0.38 0.01577247771 0.01577247943
0.3805 0.01581876103 0.01581876274
0.381 0.01586513121 0.0158651329
0.3815 0.01591158829 0.01591158997
0.382 0.01595813233 0.015958134
0.3825 0.01600476338 0.01600476504
0.383 0.0160514815 0.01605148315
0.3835 0.01609828674 0.01609828838
0.384 0.01614517916 0.01614518078
0.3845 0.01619215879 0.0161921604
0.385 0.01623922571 0.0162392273
0.3855 0.01628637995 0.01628638153
0.386 0.01633362157 0.01633362314
0.3865 0.01638095062 0.01638095217
0.387 0.01642836715 0.01642836869
0.3875 0.01647587121 0.01647587275
0.388 0.01652346286 0.01652346438
0.3885 0.01657114214 0.01657114365
0.389 0.01661890911 0.0166189106
0.3895 0.0166667638 0.01666676528
0.39 0.01671470628 0.01671470775
0.3905 0.0167627366 0.01676273805
0.391 0.01681085479 0.01681085623
0.3915 0.01685906091 0.01685906234
0.392 0.01690735501 0.01690735642
0.3925 0.01695573714 0.01695573854
0.393 0.01700420734 0.01700420872
0.3935 0.01705276567 0.01705276703
0.394 0.01710141216 0.01710141351
0.3945 0.01715014687 0.01715014821
0.395 0.01719896985 0.01719897117
0.3955 0.01724788113 0.01724788244
0.396 0.01729688077 0.01729688207
0.3965 0.01734596882 0.0173459701
0.397 0.01739514531 0.01739514658
0.3975 0.0174444103 0.01744441156
0.398 0.01749376383 0.01749376507
0.3985 0.01754320595 0.01754320717
0.399 0.01759273669 0.0175927379
0.3995 0.01764235611 0.0176423573
0.4 0.01769206425 0.01769206543
0.4005 0.01774186115 0.01774186231
0.401 0.01779174685 0.017791748
0.4015 0.01784172141 0.01784172254
0.402 0.01789178486 0.01789178597
0.4025 0.01794193724 0.01794193834
0.403 0.0179921786 0.01799217969
0.4035 0.01804250899 0.01804251005
0.404 0.01809292843 0.01809292948
0.4045 0.01814343698 0.01814343802
0.405 0.01819403467 0.01819403569
0.4055 0.01824472155 0.01824472256
0.406 0.01829549766 0.01829549865
0.4065 0.01834636304 0.01834636401
0.407 0.01839731772 0.01839731867
0.4075 0.01844836175 0.01844836269
0.408 0.01849949517 0.01849949609
0.4085 0.01855071801 0.01855071892
0.409 0.01860203032 0.01860203121
0.4095 0.01865343214 0.01865343301
0.41 0.01870492349 0.01870492435
0.4105 0.01875650443 0.01875650527
0.411 0.01880817499 0.01880817581
0.4115 0.0188599352 0.018859936
0.412 0.01891178511 0.01891178589
0.4125 0.01896372474 0.01896372551
0.413 0.01901575414 0.01901575489
0.4135 0.01906787335 0.01906787408
0.414 0.01912008239 0.0191200831
0.4145 0.0191723813 0.019172382
0.415 0.01922477013 0.0192247708
0.4155 0.0192772489 0.01927724955
0.416 0.01932981764 0.01932981828
0.4165 0.0193824764 0.01938247702
0.417 0.01943522521 0.01943522581
0.4175 0.0194880641 0.01948806468
0.418 0.0195409931 0.01954099366
0.4185 0.01959401225 0.01959401279
0.419 0.01964712157 0.0196471221
0.4195 0.01970032111 0.01970032161
0.42 0.01975361089 0.01975361138
0.4205 0.01980699094 0.01980699141
0.421 0.0198604613 0.01986046175
0.4215 0.019914022 0.01991402243
0.422 0.01996767306 0.01996767347
0.4225 0.02002141452 0.02002141491
0.423 0.02007524641 0.02007524678
0.4235 0.02012916876 0.02012916911
0.424 0.02018318159 0.02018318192
0.4245 0.02023728493 0.02023728524
0.425 0.02029147882 0.02029147911
0.4255 0.02034576328 0.02034576354
0.426 0.02040013833 0.02040013858
0.4265 0.02045460402 0.02045460424
0.427 0.02050916035 0.02050916056
0.4275 0.02056380737 0.02056380755
0.428 0.02061854509 0.02061854525
0.4285 0.02067337354 0.02067337368
0.429 0.02072829275 0.02072829287
0.4295 0.02078330274 0.02078330284
0.43 0.02083840353 0.02083840361
0.4305 0.02089359516 0.02089359522
0.431 0.02094887764 0.02094887768
0.4315 0.02100425101 0.02100425102
0.432 0.02105971527 0.02105971526
0.4325 0.02111527046 0.02111527043
0.433 0.02117091659 0.02117091654
0.4335 0.0212266537 0.02122665362
0.434 0.02128248179 0.02128248169
0.4345 0.0213384009 0.02133840078
0.435 0.02139441104 0.02139441089
0.4355 0.02145051223 0.02145051206
0.436 0.0215067045 0.02150670431
0.4365 0.02156298786 0.02156298764
0.437 0.02161936233 0.02161936209
0.4375 0.02167582793 0.02167582767
0.438 0.02173238468 0.0217323844
0.4385 0.0217890326 0.02178903229
0.439 0.02184577171 0.02184577138
0.4395 0.02190260202 0.02190260166
0.44 0.02195952354 0.02195952316
0.4405 0.02201653631 0.0220165359
0.441 0.02207364032 0.02207363989
0.4415 0.0221308356 0.02213083515
0.442 0.02218812217 0.02218812169
0.4425 0.02224550003 0.02224549952
0.443 0.0223029692 0.02230296867
0.4435 0.0223605297 0.02236052914
0.444 0.02241818153 0.02241818095
0.4445 0.02247592472 0.02247592412
0.445 0.02253375927 0.02253375864
0.4455 0.0225916852 0.02259168454
0.446 0.02264970251 0.02264970183
0.4465 0.02270781123 0.02270781052
0.447 0.02276601135 0.02276601062
0.4475 0.0228243029 0.02282430214
0.448 0.02288268587 0.02288268509
0.4485 0.02294116028 0.02294115948
0.449 0.02299972615 0.02299972531
0.4495 0.02305838347 0.0230583826
0.45 0.02311713225 0.02311713136
0.4505 0.02317597251 0.02317597159
0.451 0.02323490424 0.0232349033
0.4515 0.02329392746 0.0232939265
0.452 0.02335304218 0.02335304118
0.4525 0.02341224839 0.02341224737
0.453 0.02347154611 0.02347154506
0.4535 0.02353093534 0.02353093426
0.454 0.02359041607 0.02359041497
0.4545 0.02364998833 0.02364998719
0.455 0.0237096521 0.02370965094
0.4555 0.0237694074 0.02376940621
0.456 0.02382925422 0.023829253
0.4565 0.02388919257 0.02388919132
0.457 0.02394922245 0.02394922117
0.4575 0.02400934385 0.02400934255
0.458 0.02406955679 0.02406955545
0.4585 0.02412986125 0.02412985989
0.459 0.02419025725 0.02419025585
0.4595 0.02425074477 0.02425074335
0.46 0.02431132382 0.02431132237
0.4605 0.02437199439 0.02437199291
0.461 0.02443275648 0.02443275497
0.4615 0.02449361009 0.02449360855
0.462 0.02455455522 0.02455455365
0.4625 0.02461559186 0.02461559025
0.463 0.02467672 0.02467671837
0.4635 0.02473793964 0.02473793798
0.464 0.02479925078 0.02479924908
0.4645 0.0248606534 0.02486065168
0.465 0.02492214751 0.02492214576
0.4655 0.02498373309 0.02498373131
0.466 0.02504541014 0.02504540832
0.4665 0.02510717864 0.0251071768
0.467 0.0251690386 0.02516903672
0.4675 0.02523098999 0.02523098808
0.468 0.02529303281 0.02529303087
0.4685 0.02535516706 0.02535516508
0.469 0.0254173927 0.0254173907
0.4695 0.02547970975 0.02547970771
0.47 0.02554211818 0.0255421161
0.4705 0.02560461798 0.02560461587
0.471 0.02566720913 0.02566720699
0.4715 0.02572989163 0.02572988946
0.472 0.02579266546 0.02579266325
0.4725 0.0258555306 0.02585552836
0.473 0.02591848704 0.02591848476
0.4735 0.02598153475 0.02598153245
0.474 0.02604467374 0.0260446714
0.4745 0.02610790397 0.0261079016
0.475 0.02617122543 0.02617122302
0.4755 0.0262346381 0.02623463566
0.476 0.02629814196 0.02629813949
0.4765 0.02636173699 0.02636173448
0.477 0.02642542318 0.02642542063
0.4775 0.02648920049 0.02648919791
0.478 0.02655306891 0.02655306629
0.4785 0.02661702842 0.02661702577
0.479 0.02668107899 0.0266810763
0.4795 0.0267452206 0.02674521787
0.48 0.02680945322 0.02680945046
0.4805 0.02687377684 0.02687377404
0.481 0.02693819142 0.02693818858
0.4815 0.02700269693 0.02700269407
0.482 0.02706729337 0.02706729046
0.4825 0.02713198068 0.02713197774
0.483 0.02719675886 0.02719675588
0.4835 0.02726162786 0.02726162485
0.484 0.02732658766 0.02732658461
0.4845 0.02739163824 0.02739163515
0.485 0.02745677955 0.02745677642
0.4855 0.02752201157 0.02752200841
0.486 0.02758733427 0.02758733107
0.4865 0.02765274761 0.02765274437
0.487 0.02771825156 0.02771824828
0.4875 0.02778384609 0.02778384278
0.488 0.02784953116 0.02784952781
0.4885 0.02791530674 0.02791530335
0.489 0.0279811728 0.02798116936
0.4895 0.02804712928 0.02804712581
0.49 0.02811317617 0.02811317266
0.4905 0.02817931341 0.02817930986
0.491 0.02824554098 0.02824553739
0.4915 0.02831185883 0.0283118552
0.492 0.02837826692 0.02837826325
0.4925 0.02844476522 0.02844476151
0.493 0.02851135367 0.02851134992
0.4935 0.02857803224 0.02857802845
0.494 0.02864480089 0.02864479706
0.4945 0.02871165957 0.0287116557
0.495 0.02877860824 0.02877860433
0.4955 0.02884564685 0.0288456429
0.496 0.02891277536 0.02891277137
0.4965 0.02897999373 0.02897998969
0.497 0.02904730189 0.02904729781
0.4975 0.02911469981 0.02911469569
0.498 0.02918218744 0.02918218328
0.4985 0.02924976473 0.02924976052
0.499 0.02931743162 0.02931742737
0.4995 0.02938518808 0.02938518378
0.5 0.02945303403 0.0294530297
0.5005 0.02952096945 0.02952096507
0.501 0.02958899426 0.02958898984
0.5015 0.02965710842 0.02965710395
0.502 0.02972531187 0.02972530736
0.5025 0.02979360455 0.0297936
0.503 0.02986198642 0.02986198182
0.5035 0.02993045741 0.02993045277
0.504 0.02999901746 0.02999901278
0.5045 0.03006766653 0.03006766179
0.505 0.03013640454 0.03013639976
0.5055 0.03020523143 0.03020522661
0.506 0.03027414715 0.03027414229
0.5065 0.03034315164 0.03034314673
0.507 0.03041224483 0.03041223987
0.5075 0.03048142666 0.03048142165
0.508 0.03055069706 0.03055069201
0.5085 0.03062005597 0.03062005087
0.509 0.03068950332 0.03068949818
0.5095 0.03075903906 0.03075903386
0.51 0.0308286631 0.03082865786
0.5105 0.03089837538 0.03089837009
0.511 0.03096817583 0.0309681705
0.5115 0.03103806438 0.031038059
0.512 0.03110804097 0.03110803554
0.5125 0.03117810551 0.03117810003
0.513 0.03124825794 0.03124825241
0.5135 0.03131849818 0.03131849261
0.514 0.03138882616 0.03138882054
0.5145 0.03145924181 0.03145923613
0.515 0.03152974504 0.03152973932
0.5155 0.03160033578 0.03160033001
0.516 0.03167101395 0.03167100813
0.5165 0.03174177947 0.0317417736
0.517 0.03181263227 0.03181262635
0.5175 0.03188357226 0.03188356629
0.518 0.03195459937 0.03195459335
0.5185 0.0320257135 0.03202570743
0.519 0.03209691458 0.03209690846
0.5195 0.03216820252 0.03216819634
0.52 0.03223957723 0.03223957101
0.5205 0.03231103864 0.03231103236
0.521 0.03238258665 0.03238258032
0.5215 0.03245422117 0.03245421479
0.522 0.03252594212 0.03252593569
0.5225 0.03259774941 0.03259774293
0.523 0.03266964294 0.03266963641
0.5235 0.03274162263 0.03274161604
0.524 0.03281368838 0.03281368174
0.5245 0.0328858401 0.0328858334
0.525 0.03295807768 0.03295807094
0.5255 0.03303040105 0.03303039425
0.526 0.0331028101 0.03310280324
0.5265 0.03317530473 0.03317529782
0.527 0.03324788484 0.03324787788
0.5275 0.03332055034 0.03332054332
0.528 0.03339330113 0.03339329405
0.5285 0.0334661371 0.03346612997
0.529 0.03353905814 0.03353905096
0.5295 0.03361206417 0.03361205693
0.53 0.03368515506 0.03368514777
0.5305 0.03375833073 0.03375832337
0.531 0.03383159105 0.03383158364
0.5315 0.03390493592 0.03390492846
0.532 0.03397836524 0.03397835772
0.5325 0.03405187889 0.03405187131
0.533 0.03412547676 0.03412546913
0.5335 0.03419915875 0.03419915105
0.534 0.03427292473 0.03427291698
0.5345 0.03434677459 0.03434676678
0.535 0.03442070823 0.03442070036
0.5355 0.03449472551 0.03449471759
0.536 0.03456882633 0.03456881835
0.5365 0.03464301057 0.03464300253
0.537 0.03471727811 0.03471727
0.5375 0.03479162882 0.03479162065
0.538 0.03486606258 0.03486605436
0.5385 0.03494057928 0.034940571
0.539 0.03501517879 0.03501517044
0.5395 0.03508986098 0.03508985257
0.54 0.03516462572 0.03516461726
0.5405 0.0352394729 0.03523946437
0.541 0.03531440238 0.03531439379
0.5415 0.03538941403 0.03538940538
0.542 0.03546450772 0.03546449901
0.5425 0.03553968332 0.03553967454
0.543 0.03561494069 0.03561493186
0.5435 0.03569027971 0.03569027081
0.544 0.03576570023 0.03576569127
0.5445 0.03584120213 0.0358411931
0.545 0.03591678525 0.03591677617
0.5455 0.03599244947 0.03599244032
0.546 0.03606819465 0.03606818543
0.5465 0.03614402063 0.03614401135
0.547 0.03621992729 0.03621991794
0.5475 0.03629591447 0.03629590506
0.548 0.03637198203 0.03637197255
0.5485 0.03644812982 0.03644812028
0.549 0.0365243577 0.0365243481
0.5495 0.03660066552 0.03660065585
0.55 0.03667705313 0.0366770434
0.5505 0.03675352038 0.03675351058
0.551 0.03683006711 0.03683005724
0.5515 0.03690669317 0.03690668323
0.552 0.0369833984 0.0369833884
0.5525 0.03706018266 0.03706017259
0.553 0.03713704578 0.03713703564
0.5535 0.0372139876 0.0372139774
0.554 0.03729100796 0.03729099769
0.5545 0.03736810671 0.03736809637
0.555 0.03744528368 0.03744527327
0.5555 0.0375225387 0.03752252822
0.556 0.03759987161 0.03759986106
0.5565 0.03767728224 0.03767727162
0.557 0.03775477043 0.03775475974
0.5575 0.037832336 0.03783232525
0.558 0.03790997879 0.03790996796
0.5585 0.03798769862 0.03798768772
0.559 0.03806549532 0.03806548435
0.5595 0.03814336871 0.03814335767
0.56 0.03822131862 0.03822130751
0.5605 0.03829934488 0.03829933369
0.561 0.03837744729 0.03837743604
0.5615 0.03845562568 0.03845561436
0.562 0.03853387988 0.03853386848
0.5625 0.03861220969 0.03861219821
0.563 0.03869061493 0.03869060338
0.5635 0.03876909541 0.03876908379
0.564 0.03884765096 0.03884763926
0.5645 0.03892628137 0.0389262696
0.565 0.03900498646 0.03900497462
0.5655 0.03908376604 0.03908375412
0.566 0.03916261991 0.03916260792
0.5665 0.03924154788 0.03924153581
0.567 0.03932054975 0.03932053761
0.5675 0.03939962533 0.03939961311
0.568 0.03947877441 0.03947876212
0.5685 0.03955799679 0.03955798443
0.569 0.03963729228 0.03963727984
0.5695 0.03971666067 0.03971664815
0.57 0.03979610175 0.03979608915
0.5705 0.03987561532 0.03987560264
0.571 0.03995520116 0.03995518841
0.5715 0.04003485908 0.04003484625
0.572 0.04011458885 0.04011457594
0.5725 0.04019439026 0.04019437727
0.573 0.04027426311 0.04027425004
0.5735 0.04035420716 0.04035419402
0.574 0.04043422222 0.04043420899
0.5745 0.04051430805 0.04051429474
0.575 0.04059446443 0.04059445104
0.5755 0.04067469115 0.04067467768
0.576 0.04075498797 0.04075497442
0.5765 0.04083535468 0.04083534105
0.577 0.04091579105 0.04091577733
0.5775 0.04099629684 0.04099628304
0.578 0.04107687182 0.04107685795
0.5785 0.04115751577 0.04115750181
0.579 0.04123822845 0.04123821441
0.5795 0.04131900962 0.0413189955
0.58 0.04139985905 0.04139984484
0.5805 0.04148077649 0.0414807622
0.581 0.04156176172 0.04156174734
0.5815 0.04164281447 0.04164280001
0.582 0.04172393452 0.04172391997
0.5825 0.0418051216 0.04180510698
0.583 0.04188637549 0.04188636078
0.5835 0.04196769592 0.04196768112
0.584 0.04204908265 0.04204906776
0.5845 0.04213053542 0.04213052045
0.585 0.04221205398 0.04221203892
0.5855 0.04229363807 0.04229362292
0.586 0.04237528743 0.0423752722
0.5865 0.04245700181 0.04245698649
0.587 0.04253878094 0.04253876553
0.5875 0.04262062455 0.04262060905
0.588 0.04270253239 0.0427025168
0.5885 0.04278450418 0.04278448851
0.589 0.04286653966 0.0428665239
0.5895 0.04294863855 0.0429486227
0.59 0.04303080059 0.04303078465
0.5905 0.04311302549 0.04311300946
0.591 0.04319531299 0.04319529686
0.5915 0.04327766279 0.04327764658
0.592 0.04336007463 0.04336005833
0.5925 0.04344254822 0.04344253182
0.593 0.04352508327 0.04352506678
0.5935 0.0436076795 0.04360766292
0.594 0.04369033663 0.04369031995
0.5945 0.04377305435 0.04377303758
0.595 0.04385583239 0.04385581552
0.5955 0.04393867043 0.04393865348
0.596 0.0440215682 0.04402155115
0.5965 0.04410452539 0.04410450825
0.597 0.0441875417 0.04418752446
0.5975 0.04427061683 0.0442705995
0.598 0.04435375048 0.04435373305
0.5985 0.04443694233 0.04443692481
0.599 0.04452019209 0.04452017447
0.5995 0.04460349944 0.04460348172
0.6 0.04468686407 0.04468684625
0.6005 0.04477028566 0.04477026775
0.601 0.0448537639 0.04485374589
0.6015 0.04493729848 0.04493728037
0.602 0.04502088906 0.04502087086
0.6025 0.04510453534 0.04510451703
0.603 0.04518823697 0.04518821857
0.6035 0.04527199365 0.04527197514
0.604 0.04535580503 0.04535578642
0.6045 0.04543967078 0.04543965208
0.605 0.04552359059 0.04552357178
0.6055 0.0456075641 0.04560754519
0.606 0.04569159098 0.04569157197
0.6065 0.04577567089 0.04577565178
0.607 0.04585980349 0.04585978428
0.6075 0.04594398843 0.04594396912
0.608 0.04602822538 0.04602820596
0.6085 0.04611251397 0.04611249445
0.609 0.04619685386 0.04619683424
0.6095 0.0462812447 0.04628122498
0.61 0.04636568613 0.0463656663
0.6105 0.04645017779 0.04645015786
0.611 0.04653471932 0.04653469929
0.6115 0.04661931037 0.04661929023
0.612 0.04670395056 0.04670393031
0.6125 0.04678863953 0.04678861917
0.613 0.04687337691 0.04687335645
0.6135 0.04695816232 0.04695814176
0.614 0.0470429954 0.04704297473
0.6145 0.04712787577 0.04712785499
0.615 0.04721280305 0.04721278216
0.6155 0.04729777685 0.04729775586
0.616 0.0473827968 0.0473827757
0.6165 0.04746786251 0.04746784129
0.617 0.04755297358 0.04755295226
0.6175 0.04763812964 0.04763810821
0.618 0.04772333028 0.04772330874
0.6185 0.04780857511 0.04780855346
0.619 0.04789386373 0.04789384197
0.6195 0.04797919574 0.04797917387
0.62 0.04806457074 0.04806454875
0.6205 0.04814998832 0.04814996622
0.621 0.04823544808 0.04823542586
0.6215 0.04832094959 0.04832092727
0.622 0.04840649246 0.04840647002
0.6225 0.04849207625 0.0484920537
0.623 0.04857770057 0.0485776779
0.6235 0.04866336497 0.04866334219
0.624 0.04874906904 0.04874904615
0.6245 0.04883481236 0.04883478935
0.625 0.04892059449 0.04892057136
0.6255 0.049006415 0.04900639175
0.626 0.04909227345 0.04909225009
0.6265 0.04917816942 0.04917814595
0.627 0.04926410246 0.04926407887
0.6275 0.04935007212 0.04935004841
0.628 0.04943607797 0.04943605414
0.6285 0.04952211955 0.04952209561
0.629 0.04960819642 0.04960817235
0.6295 0.04969430811 0.04969428393
0.63 0.04978045419 0.04978042988
0.6305 0.04986663417 0.04986660975
0.631 0.04995284761 0.04995282307
0.6315 0.05003909404 0.05003906937
0.632 0.05012537299 0.0501253482
0.6325 0.05021168399 0.05021165908
0.633 0.05029802656 0.05029800153
0.6335 0.05038440024 0.05038437509
0.634 0.05047080454 0.05047077927
0.6345 0.05055723898 0.05055721359
0.635 0.05064370308 0.05064367756
0.6355 0.05073019635 0.0507301707
0.636 0.05081671829 0.05081669252
0.6365 0.05090326842 0.05090324253
0.637 0.05098984624 0.05098982022
0.6375 0.05107645124 0.05107642509
0.638 0.05116308293 0.05116305666
0.6385 0.0512497408 0.0512497144
0.639 0.05133642434 0.05133639781
0.6395 0.05142313304 0.05142310639
0.64 0.05150986639 0.0515098396
0.6405 0.05159662386 0.05159659695
0.641 0.05168340494 0.0516833779
0.6415 0.0517702091 0.05177018193
0.642 0.05185703581 0.05185700851
0.6425 0.05194388455 0.05194385712
0.643 0.05203075478 0.05203072722
0.6435 0.05211764597 0.05211761828
0.644 0.05220455757 0.05220452975
0.6445 0.05229148904 0.05229146109
0.645 0.05237843984 0.05237841175
0.6455 0.05246540941 0.05246538119
0.646 0.05255239721 0.05255236885
0.6465 0.05263940267 0.05263937418
0.647 0.05272642524 0.05272639662
0.6475 0.05281346435 0.0528134356
0.648 0.05290051945 0.05290049056
0.6485 0.05298758996 0.05298756093
0.649 0.0530746753 0.05307464614
0.6495 0.0531617749 0.05316174561
0.65 0.05324888819 0.05324885876
0.6505 0.05333601457 0.053335985
0.651 0.05342315347 0.05342312376
0.6515 0.05351030429 0.05351027445
0.652 0.05359746644 0.05359743646
0.6525 0.05368463933 0.05368460921
0.653 0.05377182235 0.05377179208
0.6535 0.05385901489 0.05385898449
0.654 0.05394621636 0.05394618582
0.6545 0.05403342615 0.05403339547
0.655 0.05412064363 0.05412061281
0.6555 0.05420786819 0.05420783723
0.656 0.05429509921 0.0542950681
0.6565 0.05438233606 0.05438230481
0.657 0.05446957812 0.05446954673
0.6575 0.05455682475 0.05455679322
0.658 0.05464407532 0.05464404364
0.6585 0.05473132918 0.05473129736
0.659 0.0548185857 0.05481855373
0.6595 0.05490584423 0.05490581211
0.66 0.05499310411 0.05499307185
0.6605 0.05508036469 0.05508033229
0.661 0.05516762531 0.05516759276
0.6615 0.05525488532 0.05525485262
0.662 0.05534214404 0.05534211119
0.6625 0.0554294008 0.05542936781
0.663 0.05551665494 0.0555166218
0.6635 0.05560390577 0.05560387248
0.664 0.05569115261 0.05569111917
0.6645 0.05577839477 0.05577836118
0.665 0.05586563158 0.05586559784
0.6655 0.05595286232 0.05595282844
0.666 0.05604008632 0.05604005228
0.6665 0.05612730286 0.05612726867
0.667 0.05621451124 0.05621447689
0.6675 0.05630171075 0.05630167625
0.668 0.05638890068 0.05638886603
0.6685 0.0564760803 0.0564760455
0.669 0.05656324891 0.05656321395
0.6695 0.05665040577 0.05665037066
0.67 0.05673755015 0.05673751488
0.6705 0.05682468132 0.0568246459
0.671 0.05691179854 0.05691176296
0.6715 0.05699890107 0.05699886534
0.672 0.05708598816 0.05708595227
0.6725 0.05717305906 0.05717302302
0.673 0.05726011302 0.05726007682
0.6735 0.05734714927 0.05734711291
0.674 0.05743416706 0.05743413054
0.6745 0.05752116561 0.05752112893
0.675 0.05760814416 0.05760810732
0.6755 0.05769510192 0.05769506492
0.676 0.05778203811 0.05778200095
0.6765 0.05786895195 0.05786891463
0.677 0.05795584266 0.05795580517
0.6775 0.05804270942 0.05804267178
0.678 0.05812955146 0.05812951365
0.6785 0.05821636795 0.05821632998
0.679 0.0583031581 0.05830311997
0.6795 0.05838992109 0.0583898828
0.68 0.05847665611 0.05847661765
0.6805 0.05856336233 0.0585633237
0.681 0.05865003892 0.05865000013
0.6815 0.05873668507 0.05873664611
0.682 0.05882329992 0.0588232608
0.6825 0.05890988264 0.05890984335
0.683 0.05899643239 0.05899639293
0.6835 0.05908294831 0.05908290868
0.684 0.05916942955 0.05916938976
0.6845 0.05925587525 0.05925583529
0.685 0.05934228455 0.05934224443
0.6855 0.05942865658 0.05942861629
0.686 0.05951499047 0.05951495
0.6865 0.05960128533 0.05960124469
0.687 0.05968754028 0.05968749947
0.6875 0.05977375443 0.05977371345
0.688 0.0598599269 0.05985988575
0.6885 0.05994605678 0.05994601545
0.689 0.06003214316 0.06003210166
0.6895 0.06011818515 0.06011814348
0.69 0.06020418182 0.06020413998
0.6905 0.06029013226 0.06029009024
0.691 0.06037603555 0.06037599335
0.6915 0.06046189074 0.06046184837
0.692 0.06054769692 0.06054765438
0.6925 0.06063345315 0.06063341042
0.693 0.06071915847 0.06071911557
0.6935 0.06080481193 0.06080476886
0.694 0.06089041259 0.06089036934
0.6945 0.06097595949 0.06097591605
0.695 0.06106145165 0.06106140804
0.6955 0.06114688811 0.06114684432
0.696 0.06123226788 0.06123222391
0.6965 0.06131759 0.06131754585
0.697 0.06140285347 0.06140280914
0.6975 0.0614880573 0.06148801278
0.698 0.06157320048 0.06157315579
0.6985 0.06165828203 0.06165823715
0.699 0.06174330093 0.06174325587
0.6995 0.06182825616 0.06182821091
0.7 0.0619131467 0.06191310127
0.7005 0.06199797153 0.06199792592
0.701 0.06208272962 0.06208268382
0.7015 0.06216741993 0.06216737395
0.702 0.06225204142 0.06225199525
0.7025 0.06233659303 0.06233654668
0.703 0.06242107372 0.06242102718
0.7035 0.06250548242 0.0625054357
0.704 0.06258981808 0.06258977116
0.7045 0.0626740796 0.0626740325
0.705 0.06275826593 0.06275821864
0.7055 0.06284237598 0.0628423285
0.706 0.06292640865 0.06292636098
0.7065 0.06301036285 0.06301031499
0.707 0.06309423748 0.06309418943
0.7075 0.06317803144 0.0631779832
0.708 0.0632617436 0.06326169517
0.7085 0.06334537285 0.06334532423
0.709 0.06342891807 0.06342886925
0.7095 0.06351237812 0.06351232911
0.71 0.06359575186 0.06359570266
0.7105 0.06367903815 0.06367898876
0.711 0.06376223585 0.06376218625
0.7115 0.06384534378 0.063845294
0.712 0.0639283608 0.06392831082
0.7125 0.06401128573 0.06401123555
0.713 0.06409411739 0.06409406701
0.7135 0.0641768546 0.06417680403
0.714 0.06425949618 0.06425944541
0.7145 0.06434204093 0.06434198996
0.715 0.06442448765 0.06442443648
0.7155 0.06450683513 0.06450678376
0.716 0.06458908215 0.06458903059
0.7165 0.0646712275 0.06467117574
0.717 0.06475326995 0.06475321798
0.7175 0.06483520826 0.06483515609
0.718 0.06491704119 0.06491698882
0.7185 0.06499876749 0.06499871492
0.719 0.06508038592 0.06508033315
0.7195 0.0651618952 0.06516184223
0.72 0.06524329407 0.0652432409
0.7205 0.06532458126 0.06532452788
0.721 0.06540575548 0.0654057019
0.7215 0.06548681545 0.06548676166
0.722 0.06556775986 0.06556770587
0.7225 0.06564858742 0.06564853322
0.723 0.06572929682 0.06572924241
0.7235 0.06580988674 0.06580983212
0.724 0.06589035585 0.06589030102
0.7245 0.06597070282 0.06597064779
0.725 0.06605092632 0.06605087108
0.7255 0.066131025 0.06613096956
0.726 0.06621099751 0.06621094186
0.7265 0.06629084249 0.06629078662
0.727 0.06637055857 0.06637050249
0.7275 0.06645014437 0.06645008808
0.728 0.06652959852 0.06652954202
0.7285 0.06660891962 0.06660886291
0.729 0.06668810627 0.06668804935
0.7295 0.06676715708 0.06676709995
0.73 0.06684607063 0.06684601329
0.7305 0.06692484551 0.06692478795
0.731 0.06700348027 0.0670034225
0.7315 0.0670819735 0.06708191551
0.732 0.06716032374 0.06716026553
0.7325 0.06723852954 0.06723847113
0.733 0.06731658946 0.06731653083
0.7335 0.06739450202 0.06739444317
0.734 0.06747226574 0.06747220668
0.7345 0.06754987915 0.06754981987
0.735 0.06762734076 0.06762728126
0.7355 0.06770464907 0.06770458935
0.736 0.06778180258 0.06778174264
0.7365 0.06785879976 0.0678587396
0.737 0.0679356391 0.06793557873
0.7375 0.06801231908 0.06801225848
0.738 0.06808883814 0.06808877732
0.7385 0.06816519475 0.06816513371
0.739 0.06824138735 0.06824132609
0.7395 0.06831741438 0.0683173529
0.74 0.06839327426 0.06839321256
0.7405 0.06846896542 0.0684689035
0.741 0.06854448627 0.06854442413
0.7415 0.06861983522 0.06861977285
0.742 0.06869501065 0.06869494806
0.7425 0.06877001096 0.06876994814
0.743 0.06884483453 0.06884477148
0.7435 0.06891947971 0.06891941644
0.744 0.06899394488 0.06899388139
0.7445 0.06906822839 0.06906816466
0.745 0.06914232857 0.06914226462
0.7455 0.06921624377 0.06921617959
0.746 0.0692899723 0.0692899079
0.7465 0.06936351249 0.06936344786
